户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室1厅,高楼层/共6层,60.65平米,平层/其他,189,新桥大街52号院,门头沟,房屋朝向,,"2023年11月20日
                                                                            ","普通住宅
                                                                            ",31163
4室2厅,中楼层/共24层,137.87平米,平层/精装,868,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年12月10日
                                                                            ","普通住宅
                                                                            ",62958
2室1厅,高楼层/共6层,72.02平米,平层/精装,249,冯村信园小区,门头沟,房屋朝向,,"2023年11月22日
                                                                            ","普通住宅
                                                                            ",34574
2室1厅,顶层/共6层,84.08平米,平层/毛坯,260,惠泽家园,门头沟,房屋朝向,,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",30923
2室1厅,顶层/共6层,74.46平米,平层/其他,212,葡东小区,门头沟,房屋朝向,,"2023年11月20日
                                                                            ","普通住宅
                                                                            ",28472
2室1厅,中楼层/共18层,65.55平米,平层/精装,259,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",39512
2室1厅,低楼层/共6层,66.93平米,平层/精装,225,惠民家园一区,门头沟,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",33618
2室2厅,顶层/共6层,87.11平米,平层/简装,280,滨河路87号院,门头沟,房屋朝向,,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",32144
2室1厅,低楼层/共23层,87.07平米,平层/精装,366,丽景长安,门头沟,房屋朝向,配备电梯,"2023年12月15日
                                                                            ","普通住宅
                                                                            ",42036
2室1厅,高楼层/共6层,55.28平米,平层/简装,168,向阳东里,门头沟,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",30391
4室1厅,高楼层/共24层,138.1平米,平层/精装,789,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",57133
3室1厅,底层/共6层,68.49平米,平层/简装,225,坡头西街,门头沟,房屋朝向,,"2023年11月23日
                                                                            ","普通住宅
                                                                            ",32852
3室1厅,高楼层/共26层,89.05平米,平层/精装,439,梧桐苑清露园,门头沟,房屋朝向,配备电梯,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",49299
4室2厅,低楼层/共10层,164.12平米,平层/精装,780,润西山苑,门头沟,房屋朝向,配备电梯,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",47527
2室1厅,低楼层/共6层,62.29平米,平层/简装,152,三家店四局,门头沟,房屋朝向,,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",24402
2室1厅,顶层/共6层,87.26平米,平层/简装,205,桃园小区,门头沟,房屋朝向,,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",23494
2室1厅,高楼层/共25层,93.88平米,平层/精装,390,门头沟京汉铂寓,门头沟,房屋朝向,配备电梯,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",41543
2室1厅,地下室/共6层,67.04平米,错层/简装,145,滨河路3号,门头沟,房屋朝向,,"2023年11月23日
                                                                            ","普通住宅
                                                                            ",21629
3室1厅,高楼层/共28层,89.3平米,平层/精装,420,梧桐苑清露园,门头沟,房屋朝向,配备电梯,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",47033
2室1厅,顶层/共6层,80.42平米,平层/简装,228,月季园东里,门头沟,房屋朝向,,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",28352
2室1厅,高楼层/共6层,82.94平米,平层/简装,299,临镜苑,门头沟,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",36051
3室1厅,中楼层/共6层,73.63平米,平层/简装,205,新桥南大街,门头沟,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",27842
2室1厅,中楼层/共6层,66.56平米,平层/其他,210,中门寺街6号院,门头沟,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",31551
2室1厅,高楼层/共6层,55.01平米,平层/简装,118,军庄杨坨小区,门头沟,房屋朝向,,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",21451
1室1厅,低楼层/共27层,62.35平米,平层/简装,266,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",42663
2室1厅,中楼层/共4层,54.14平米,平层/简装,160,黑山北小街4号院,门头沟,房屋朝向,,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",29554
2室1厅,顶层/共5层,50.23平米,平层/其他,135,七棵树东大街小区,门头沟,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",26877
1室1厅,低楼层/共6层,38.28平米,平层/简装,132,南街铁路小区,门头沟,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",34483
2室1厅,中楼层/共27层,90.27平米,平层/精装,339,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",37555
2室1厅,顶层/共6层,79.15平米,平层/简装,228,永兴小区,门头沟,房屋朝向,,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",28807
2室1厅,高楼层/共28层,88.17平米,平层/简装,320,和苑,门头沟,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",36294
3室1厅,低楼层/共28层,89.7平米,平层/简装,370,泷悦•长安剑桥园,门头沟,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",41249
2室1厅,高楼层/共21层,63.87平米,平层/其他,215,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",33663
2室1厅,中楼层/共6层,53.42平米,平层/简装,195,大峪南路,门头沟,房屋朝向,,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",36504
3室2厅,中楼层/共8层,139.58平米,平层/其他,860,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",61614
3室1厅,中楼层/共6层,102.48平米,平层/其他,310,中门寺街67号院,门头沟,房屋朝向,,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",30250
2室1厅,低楼层/共18层,66.04平米,平层/精装,242,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",36645
4室2厅,中楼层/共15层,139.35平米,平层/精装,838,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",60137
2室1厅,低楼层/共6层,79.73平米,平层/简装,222,增产路大街42号院,门头沟,房屋朝向,,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",27844
2室1厅,中楼层/共14层,77.71平米,平层/精装,175,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",22520
2室1厅,中楼层/共5层,48.29平米,平层/毛坯,105,军庄杨坨小区,门头沟,房屋朝向,,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",21744
3室2厅,中楼层/共6层,95.34平米,平层/简装,227,三家店新建路,门头沟,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",23810
2室1厅,顶层/共5层,55.03平米,平层/简装,127,三家店四局,门头沟,房屋朝向,,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",23079
1室0厅,中楼层/共6层,48.19平米,平层/精装,187,惠民家园一区,门头沟,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",38805
1室1厅,高楼层/共11层,50.71平米,平层/简装,199,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",39243
2室1厅,高楼层/共6层,86.62平米,平层/简装,249,惠泽家园,门头沟,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",28747
2室1厅,高楼层/共6层,66.35平米,平层/简装,218,新桥路小区,门头沟,房屋朝向,,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",32857
4室2厅,中楼层/共26层,116.02平米,平层/简装,615,中骏西山天璟,门头沟,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",53009
2室1厅,中楼层/共14层,81.68平米,平层/其他,329,皓月园,门头沟,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",40280
2室1厅,低楼层/共6层,76.13平米,平层/精装,260,桃园小区,门头沟,房屋朝向,,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",34153
2室1厅,高楼层/共6层,61.96平米,平层/简装,169,城子二斜井,门头沟,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",27276
4室2厅,中楼层/共24层,136.98平米,平层/精装,820,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",59863
2室1厅,中楼层/共5层,50.03平米,平层/简装,155,新桥大街39号院,门头沟,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",30982
2室1厅,顶层/共6层,53.54平米,平层/简装,157,新桥南大街,门头沟,房屋朝向,,"2023年11月03日
                                                                            ","普通住宅
                                                                            ",29324
2室1厅,中楼层/共6层,87.63平米,平层/其他,240,桃园小区,门头沟,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",27388
2室1厅,顶层/共6层,69.94平米,平层/精装,216,黑山北小街11号院,门头沟,房屋朝向,,"2023年11月03日
                                                                            ","普通住宅
                                                                            ",30884
2室1厅,中楼层/共18层,84.94平米,平层/简装,369,临镜苑,门头沟,房屋朝向,配备电梯,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",43443
2室1厅,中楼层/共26层,92.95平米,平层/精装,375,丽景长安,门头沟,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",40345
2室1厅,中楼层/共6层,54.14平米,平层/简装,180,黑山北小街4号院,门头沟,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",33248
2室1厅,高楼层/共6层,90.47平米,平层/简装,310,绿岛家园,门头沟,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",34266
3室1厅,中楼层/共6层,61.17平米,平层/简装,216,大峪南路,门头沟,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",35312
2室1厅,中楼层/共6层,68.92平米,平层/简装,228,惠民家园一区,门头沟,房屋朝向,,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",33082
3室2厅,中楼层/共21层,127.74平米,平层/精装,675,泷悦•长安剑桥园,门头沟,房屋朝向,配备电梯,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",52842
2室1厅,高楼层/共20层,60.61平米,平层/简装,226,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",37288
2室1厅,中楼层/共6层,72.13平米,平层/简装,226,惠泽家园,门头沟,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",31333
3室1厅,低楼层/共28层,118.54平米,平层/其他,579,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",48845
3室1厅,底层/共6层,131.33平米,平层/简装,466,霁月园,门头沟,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",35484
2室1厅,底层/共14层,73.26平米,平层/简装,257,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",35081
2室1厅,中楼层/共5层,89.66平米,平层/精装,270,城子西街1号院,门头沟,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",30114
1室1厅,高楼层/共6层,38.75平米,平层/简装,129,黑山东街,门头沟,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",33291
3室2厅,低楼层/共20层,119.88平米,平层/精装,480,金泰丽湾悦栖山,门头沟,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",40041
4室2厅,低楼层/共21层,118.12平米,平层/精装,670,中骏西山天璟,门头沟,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",56722
2室1厅,中楼层/共11层,74.91平米,平层/简装,310,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",41383
2室1厅,顶层/共6层,97.47平米,平层/其他,260,中门花园良实家园,门头沟,房屋朝向,,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",26675
2室1厅,中楼层/共6层,90.97平米,平层/精装,268,黑山大街15号,门头沟,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",29461
2室1厅,中楼层/共6层,88.53平米,平层/精装,268,黑山大街15号,门头沟,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",30273
3室1厅,中楼层/共6层,127.42平米,平层/精装,620,西山艺境7号院,门头沟,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",48658
4室2厅,中楼层/共22层,118.35平米,平层/精装,623,中骏西山天璟,门头沟,房屋朝向,,"2023年10月27日
                                                                            ","普通住宅
                                                                            ",52641
3室1厅,中楼层/共9层,87.87平米,平层/精装,360,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年10月27日
                                                                            ","普通住宅
                                                                            ",40970
2室1厅,高楼层/共6层,93.72平米,平层/简装,289,阁外山水,门头沟,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",30837
1室1厅,高楼层/共6层,38.39平米,平层/简装,139,黑山东街,门头沟,房屋朝向,,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",36208
3室2厅,高楼层/共11层,138.95平米,平层/精装,639,丽景长安,门头沟,房屋朝向,配备电梯,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",45988
2室1厅,中楼层/共16层,84.88平米,平层/精装,325,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",38290
3室1厅,中楼层/共26层,89.05平米,平层/精装,429,梧桐苑清露园,门头沟,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",48176
2室1厅,高楼层/共9层,92.6平米,平层/简装,390,阳光绿苑,门头沟,房屋朝向,配备电梯,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",42117
2室1厅,高楼层/共6层,48.26平米,平层/简装,103,军庄杨坨小区,门头沟,房屋朝向,,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",21343
3室2厅,顶层/共6层,133.08平米,平层/精装,325,三家店老宿舍17号院,门头沟,房屋朝向,,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",24422
1室1厅,中楼层/共6层,46.75平米,平层/其他,162,新桥路小区,门头沟,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",34653
2室1厅,地下室/共6层,85.59平米,平层/其他,180,葡东南区,门头沟,房屋朝向,,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",21031
1室1厅,高楼层/共27层,66.42平米,平层/其他,259,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",38995
3室1厅,高楼层/共6层,100.61平米,平层/简装,283,冯村信园小区,门头沟,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",28129
3室1厅,中楼层/共6层,68.82平米,平层/精装,219,峪园小区,门头沟,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",31823
3室1厅,低楼层/共16层,126.71平米,平层/简装,525,皓月园,门头沟,房屋朝向,配备电梯,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",41434
3室1厅,高楼层/共26层,140.16平米,平层/精装,817,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",58291
2室1厅,顶层/共6层,55.28平米,平层/精装,175,向阳东里,门头沟,房屋朝向,,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",31658
2室1厅,低楼层/共6层,60.65平米,平层/其他,238,新桥大街52号院,门头沟,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",39242
3室2厅,高楼层/共15层,118.97平米,平层/精装,463,绮霞苑,门头沟,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",38918
2室1厅,高楼层/共18层,82.04平米,平层/精装,328,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",39981
2室2厅,中楼层/共11层,110.44平米,平层/精装,460,冯村嘉园一区,门头沟,房屋朝向,配备电梯,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",41652
2室1厅,中楼层/共6层,72.74平米,平层/简装,242,葡东小区,门头沟,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",33270
2室1厅,高楼层/共6层,92.43平米,平层/精装,355,冯村嘉园二区,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",38408
2室1厅,高楼层/共6层,68.17平米,平层/精装,210,惠民家园一区,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",30806
3室1厅,中楼层/共16层,69.65平米,平层/简装,219,大峪南路,门头沟,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",31443
3室1厅,低楼层/共6层,135.23平米,平层/简装,525,檀香府,门头沟,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",38823
2室1厅,中楼层/共6层,81.84平米,平层/精装,240,惠泽家园,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",29326
2室1厅,中楼层/共6层,59.48平米,平层/简装,175,惠民家园二区,门头沟,房屋朝向,,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",29422
2室1厅,高楼层/共6层,85.77平米,平层/简装,248,永新小区,门头沟,房屋朝向,,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",28915
4室1厅,中楼层/共25层,139.65平米,平层/精装,760,万科翡翠长安,门头沟,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",54422
2室1厅,中楼层/共27层,87平米,平层/精装,366,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",42069
2室1厅,顶层/共6层,88.8平米,平层/其他,238,石龙北路26号院,门头沟,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",26802
2室1厅,底层/共6层,72.06平米,平层/简装,259,冯村信园小区,门头沟,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",35943
2室1厅,顶层/共6层,74.69平米,平层/精装,170,三家店东街8号院,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",22761
3室1厅,顶层/共6层,95.51平米,平层/简装,273,冯村信园小区,门头沟,房屋朝向,,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",28584
2室1厅,高楼层/共6层,67.43平米,平层/简装,219,惠民家园一区,门头沟,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",32479
2室1厅,高楼层/共6层,82.81平米,平层/简装,260,永兴小区,门头沟,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",31398
3室1厅,低楼层/共28层,89.7平米,平层/简装,398,泷悦•长安剑桥园,门头沟,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",44371
3室2厅,中楼层/共10层,139.03平米,平层/精装,570,丽景长安,门头沟,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",40999
1室0厅,低楼层/共6层,48.28平米,平层/精装,175,惠民家园一区,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",36247
2室1厅,底层/共6层,60.28平米,平层/精装,215,新桥大街39号院,门头沟,房屋朝向,,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",35667
1室1厅,高楼层/共12层,48.52平米,平层/简装,169,阁外山水,门头沟,房屋朝向,配备电梯,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",34831
3室2厅,中楼层/共20层,134.72平米,平层/简装,552,金泰丽湾悦栖山,门头沟,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",40974
3室1厅,底层/共10层,89.62平米,平层/简装,465,合景·领汇长安,门头沟,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",51886
2室1厅,顶层/共6层,76.81平米,平层/简装,225,葡东小区,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",29294
2室1厅,低楼层/共18层,77.25平米,平层/简装,179,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",23172
2室1厅,顶层/共6层,49.06平米,平层/其他,158,新桥路小区,门头沟,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",32206
2室1厅,底层/共6层,74.3平米,平层/简装,243,葡东小区,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",32706
4室2厅,顶层/共18层,180.58平米,平层/精装,800,丽景长安二期,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",44302
2室1厅,中楼层/共11层,82.25平米,平层/精装,402,丽景长安,门头沟,房屋朝向,配备电梯,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",48876
2室1厅,低楼层/共6层,61.2平米,平层/精装,213,永新小区,门头沟,房屋朝向,,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",34804
3室1厅,顶层/共28层,89.86平米,平层/精装,408,梧桐苑清露园,门头沟,房屋朝向,配备电梯,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",45404
1室1厅,底层/共6层,57.07平米,平层/简装,199,惠民家园二区,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",34870
2室1厅,底层/共6层,56.83平米,平层/简装,195,月季园东里,门头沟,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",34313
4室1厅,中楼层/共16层,140.53平米,平层/精装,838,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",59632
2室1厅,顶层/共4层,53.4平米,平层/简装,149,滨河楼小区,门头沟,房屋朝向,,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",27903
3室1厅,中楼层/共5层,69.52平米,平层/简装,219,大峪南路,门头沟,房屋朝向,,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",31502
1室1厅,底层/共6层,31.01平米,平层/简装,136,黑山北小街4号院,门头沟,房屋朝向,,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",43857
3室1厅,高楼层/共6层,95.34平米,平层/简装,215,三家店新建路,门头沟,房屋朝向,,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",22551
2室1厅,中楼层/共23层,92.11平米,平层/精装,378,丽景长安,门头沟,房屋朝向,配备电梯,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",41038
2室1厅,中楼层/共6层,48.15平米,平层/简装,103,军庄杨坨小区,门头沟,房屋朝向,,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",21392
1室1厅,高楼层/共6层,65.86平米,平层/精装,168,惠泽家园,门头沟,房屋朝向,,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",25509
3室2厅,低楼层/共21层,130.7平米,平层/精装,533,金泰丽湾悦栖山,门头沟,房屋朝向,配备电梯,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",40781
2室1厅,底层/共6层,78.45平米,平层/简装,320,龙泉花园,门头沟,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",40791
2室1厅,低楼层/共25层,84.83平米,平层/精装,535,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年10月10日
                                                                            ","普通住宅
                                                                            ",63068
2室1厅,低楼层/共12层,83.49平米,平层/简装,332,临镜苑,门头沟,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",39766
2室1厅,低楼层/共18层,89.82平米,平层/精装,355,中铁西城,门头沟,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",39524
3室1厅,低楼层/共27层,119.11平米,平层/精装,556,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",46680
2室1厅,低楼层/共24层,106.99平米,平层/简装,320,新桥家园,门头沟,房屋朝向,配备电梯,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",29910
2室1厅,中楼层/共18层,58.13平米,平层/精装,187,大峪南路,门头沟,房屋朝向,配备电梯,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",32170
3室1厅,高楼层/共10层,128.15平米,平层/精装,590,润西山苑,门头沟,房屋朝向,配备电梯,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",46040
3室2厅,低楼层/共21层,128.31平米,平层/精装,699,泷悦•长安剑桥园,门头沟,房屋朝向,配备电梯,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",54478
2室1厅,低楼层/共6层,92.04平米,平层/其他,348,皓月园,门头沟,房屋朝向,,"2023年10月06日
                                                                            ","普通住宅
                                                                            ",37810
2室1厅,低楼层/共18层,75.62平米,平层/简装,169,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",22349
2室1厅,高楼层/共6层,50.14平米,平层/其他,155,向阳楼,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",30914
2室1厅,低楼层/共6层,85.28平米,平层/简装,244,中门寺街67号院,门头沟,房屋朝向,,"2023年10月06日
                                                                            ","普通住宅
                                                                            ",28612
1室1厅,高楼层/共14层,45.56平米,平层/精装,185,永兴嘉园,门头沟,房屋朝向,配备电梯,"2023年10月05日
                                                                            ","普通住宅
                                                                            ",40606
2室1厅,底层/共11层,75.39平米,平层/简装,265,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年10月06日
                                                                            ","普通住宅
                                                                            ",35151
4室2厅,低楼层/共10层,165.64平米,平层/精装,808,润西山苑,门头沟,房屋朝向,配备电梯,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",48781
3室1厅,低楼层/共6层,107.52平米,平层/精装,482,皓月园,门头沟,房屋朝向,,"2023年10月05日
                                                                            ","普通住宅
                                                                            ",44829
2室1厅,低楼层/共7层,56.83平米,平层/简装,200,黑山东街,门头沟,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",35193
2室1厅,高楼层/共28层,85平米,平层/精装,365,梧桐苑清露园,门头沟,房屋朝向,配备电梯,"2023年10月04日
                                                                            ","普通住宅
                                                                            ",42942
1室1厅,高楼层/共6层,47.69平米,平层/精装,170,新桥路小区,门头沟,房屋朝向,,"2023年10月05日
                                                                            ","普通住宅
                                                                            ",35647
1室1厅,中楼层/共6层,47.21平米,平层/精装,159,新桥路小区,门头沟,房屋朝向,,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",33680
2室1厅,高楼层/共28层,80.81平米,平层/精装,312,华远西山雅园,门头沟,房屋朝向,,"2023年10月02日
                                                                            ","普通住宅
                                                                            ",38610
2室1厅,中楼层/共6层,93.72平米,平层/简装,300,葡东小区,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",32011
1室1厅,高楼层/共6层,47.42平米,平层/精装,153,新桥东街,门头沟,房屋朝向,,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",32265
2室1厅,中楼层/共20层,99.49平米,平层/精装,398,润景公馆,门头沟,房屋朝向,配备电梯,"2023年09月30日
                                                                            ","普通住宅
                                                                            ",40005
